"Título de trazado: 2. rope nursery. 07/05/22 "
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensidad, lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Acoplador adjunto (LGR S/N: 21258717)","Host conectado (LGR S/N: 21258717)","Acoplador separado (LGR S/N: 21258717)","Parado (LGR S/N: 21258717)","Final de archivo (LGR S/N: 21258717)"
446,05/10/22 03:10:00 PM,24.255,2927.8,,,,,
447,05/10/22 03:20:00 PM,24.255,1980.6,,,,,
448,05/10/22 03:30:00 PM,24.158,1237.9,,,,,
449,05/10/22 03:40:00 PM,24.255,2411.1,,,,,
450,05/10/22 03:50:00 PM,24.158,2927.8,,,,,
451,05/10/22 04:00:00 PM,24.062,1463.9,,,,,
452,05/10/22 04:10:00 PM,24.062,2152.8,,,,,
453,05/10/22 04:20:00 PM,24.062,2411.1,,,,,
454,05/10/22 04:30:00 PM,24.062,2066.7,,,,,
455,05/10/22 04:40:00 PM,24.062,1377.8,,,,,
456,05/10/22 04:50:00 PM,24.062,1130.2,,,,,
457,05/10/22 05:00:00 PM,24.062,538.2,,,,,
458,05/10/22 05:10:00 PM,24.062,473.6,,,,,
459,05/10/22 05:20:00 PM,23.966,1108.7,,,,,
460,05/10/22 05:30:00 PM,23.966,172.2,,,,,
461,05/10/22 05:40:00 PM,23.966,333.7,,,,,
462,05/10/22 05:50:00 PM,23.966,21.5,,,,,
463,05/10/22 06:00:00 PM,23.869,10.8,,,,,
464,05/10/22 06:10:00 PM,23.966,0.0,,,,,
465,05/10/22 06:20:00 PM,23.966,0.0,,,,,
466,05/10/22 06:30:00 PM,23.869,0.0,,,,,
467,05/10/22 06:40:00 PM,23.869,0.0,,,,,
468,05/10/22 06:50:00 PM,23.869,0.0,,,,,
469,05/10/22 07:00:00 PM,23.773,0.0,,,,,
470,05/10/22 07:10:00 PM,23.773,0.0,,,,,
471,05/10/22 07:20:00 PM,23.677,0.0,,,,,
472,05/10/22 07:30:00 PM,23.677,0.0,,,,,
473,05/10/22 07:40:00 PM,23.677,0.0,,,,,
474,05/10/22 07:50:00 PM,23.677,0.0,,,,,
475,05/10/22 08:00:00 PM,23.677,0.0,,,,,
476,05/10/22 08:10:00 PM,23.677,0.0,,,,,
477,05/10/22 08:20:00 PM,23.677,0.0,,,,,
478,05/10/22 08:30:00 PM,23.677,0.0,,,,,
479,05/10/22 08:40:00 PM,23.677,0.0,,,,,
480,05/10/22 08:50:00 PM,23.677,0.0,,,,,
481,05/10/22 09:00:00 PM,23.677,0.0,,,,,
482,05/10/22 09:10:00 PM,23.581,0.0,,,,,
483,05/10/22 09:20:00 PM,23.581,0.0,,,,,
484,05/10/22 09:30:00 PM,23.581,0.0,,,,,
485,05/10/22 09:40:00 PM,23.484,0.0,,,,,
486,05/10/22 09:50:00 PM,23.484,0.0,,,,,
487,05/10/22 10:00:00 PM,23.484,0.0,,,,,
488,05/10/22 10:10:00 PM,23.484,0.0,,,,,
489,05/10/22 10:20:00 PM,23.484,0.0,,,,,
490,05/10/22 10:30:00 PM,23.484,0.0,,,,,
491,05/10/22 10:40:00 PM,23.484,0.0,,,,,
492,05/10/22 10:50:00 PM,23.484,0.0,,,,,
493,05/10/22 11:00:00 PM,23.388,0.0,,,,,
494,05/10/22 11:10:00 PM,23.388,0.0,,,,,
495,05/10/22 11:20:00 PM,23.388,0.0,,,,,
496,05/10/22 11:30:00 PM,23.388,0.0,,,,,
497,05/10/22 11:40:00 PM,23.388,0.0,,,,,
498,05/10/22 11:50:00 PM,23.388,0.0,,,,,
499,05/11/22 12:00:00 AM,23.388,0.0,,,,,
500,05/11/22 12:10:00 AM,23.388,0.0,,,,,
501,05/11/22 12:20:00 AM,23.388,0.0,,,,,
502,05/11/22 12:30:00 AM,23.388,0.0,,,,,
503,05/11/22 12:40:00 AM,23.388,0.0,,,,,
504,05/11/22 12:50:00 AM,23.388,0.0,,,,,
505,05/11/22 01:00:00 AM,23.388,0.0,,,,,
506,05/11/22 01:10:00 AM,23.388,0.0,,,,,
507,05/11/22 01:20:00 AM,23.388,0.0,,,,,
508,05/11/22 01:30:00 AM,23.388,0.0,,,,,
509,05/11/22 01:40:00 AM,23.388,0.0,,,,,
510,05/11/22 01:50:00 AM,23.388,0.0,,,,,
511,05/11/22 02:00:00 AM,23.388,0.0,,,,,
512,05/11/22 02:10:00 AM,23.388,0.0,,,,,
513,05/11/22 02:20:00 AM,23.388,0.0,,,,,
514,05/11/22 02:30:00 AM,23.388,0.0,,,,,
515,05/11/22 02:40:00 AM,23.388,0.0,,,,,
516,05/11/22 02:50:00 AM,23.388,0.0,,,,,
517,05/11/22 03:00:00 AM,23.388,0.0,,,,,
518,05/11/22 03:10:00 AM,23.388,0.0,,,,,
519,05/11/22 03:20:00 AM,23.388,0.0,,,,,
520,05/11/22 03:30:00 AM,23.388,0.0,,,,,
521,05/11/22 03:40:00 AM,23.388,0.0,,,,,
522,05/11/22 03:50:00 AM,23.388,0.0,,,,,
523,05/11/22 04:00:00 AM,23.388,0.0,,,,,
524,05/11/22 04:10:00 AM,23.292,0.0,,,,,
525,05/11/22 04:20:00 AM,23.292,0.0,,,,,
526,05/11/22 04:30:00 AM,23.292,0.0,,,,,
527,05/11/22 04:40:00 AM,23.292,0.0,,,,,
528,05/11/22 04:50:00 AM,23.292,0.0,,,,,
529,05/11/22 05:00:00 AM,23.292,0.0,,,,,
530,05/11/22 05:10:00 AM,23.292,0.0,,,,,
531,05/11/22 05:20:00 AM,23.292,0.0,,,,,
532,05/11/22 05:30:00 AM,23.292,0.0,,,,,
533,05/11/22 05:40:00 AM,23.292,0.0,,,,,
534,05/11/22 05:50:00 AM,23.292,0.0,,,,,
535,05/11/22 06:00:00 AM,23.292,0.0,,,,,
536,05/11/22 06:10:00 AM,23.292,43.1,,,,,
537,05/11/22 06:20:00 AM,23.292,64.6,,,,,
538,05/11/22 06:30:00 AM,23.388,75.3,,,,,
539,05/11/22 06:40:00 AM,23.388,602.8,,,,,
540,05/11/22 06:50:00 AM,23.388,1184.0,,,,,
541,05/11/22 07:00:00 AM,23.388,1636.1,,,,,
542,05/11/22 07:10:00 AM,23.388,484.4,,,,,
543,05/11/22 07:20:00 AM,23.388,258.3,,,,,
544,05/11/22 07:30:00 AM,23.388,1237.9,,,,,
545,05/11/22 07:40:00 AM,23.484,936.5,,,,,
546,05/11/22 07:50:00 AM,23.484,699.7,,,,,
547,05/11/22 08:00:00 AM,23.581,871.9,,,,,
548,05/11/22 08:10:00 AM,23.677,1216.3,,,,,
549,05/11/22 08:20:00 AM,23.677,3616.7,,,,,
550,05/11/22 08:30:00 AM,23.677,2583.4,,,,,
551,05/11/22 08:40:00 AM,23.677,4477.8,,,,,
552,05/11/22 08:50:00 AM,23.677,1054.9,,,,,
553,05/11/22 09:00:00 AM,23.677,2583.4,,,,,
554,05/11/22 09:10:00 AM,23.677,753.5,,,,,
555,05/11/22 09:20:00 AM,23.677,1980.6,,,,,
556,05/11/22 09:30:00 AM,23.677,656.6,,,,,
557,05/11/22 09:40:00 AM,23.677,3788.9,,,,,
558,05/11/22 09:50:00 AM,23.773,893.4,,,,,
559,05/11/22 10:00:00 AM,23.869,2497.2,,,,,
560,05/11/22 10:10:00 AM,23.869,3961.1,,,,,
561,05/11/22 10:20:00 AM,23.869,6544.5,,,,,
562,05/11/22 10:30:00 AM,23.869,1550.0,,,,,
563,05/11/22 10:40:00 AM,23.869,5511.1,,,,,
564,05/11/22 10:50:00 AM,23.869,3272.2,,,,,
565,05/11/22 11:00:00 AM,23.966,2325.0,,,,,
566,05/11/22 11:10:00 AM,23.869,11022.3,,,,,
567,05/11/22 11:20:00 AM,24.062,4477.8,,,,,
568,05/11/22 11:30:00 AM,23.966,1463.9,,,,,
569,05/11/22 11:40:00 AM,23.869,2238.9,,,,,
570,05/11/22 11:50:00 AM,23.966,10677.8,,,,,
571,05/11/22 12:00:00 PM,23.966,2927.8,,,,,
572,05/11/22 12:10:00 PM,24.062,3961.1,,,,,
573,05/11/22 12:20:00 PM,24.062,1636.1,,,,,
574,05/11/22 12:30:00 PM,24.062,6544.5,,,,,
575,05/11/22 12:40:00 PM,24.062,2583.4,,,,,
576,05/11/22 12:50:00 PM,24.062,2755.6,,,,,
577,05/11/22 01:00:00 PM,24.062,2927.8,,,,,
578,05/11/22 01:10:00 PM,24.062,6544.5,,,,,
579,05/11/22 01:20:00 PM,24.062,3788.9,,,,,
580,05/11/22 01:30:00 PM,24.158,4305.6,,,,,
581,05/11/22 01:40:00 PM,24.158,3272.2,,,,,
582,05/11/22 01:50:00 PM,24.158,2755.6,,,,,
583,05/11/22 02:00:00 PM,24.158,6544.5,,,,,
584,05/11/22 02:10:00 PM,24.158,4650.0,,,,,
585,05/11/22 02:20:00 PM,24.255,2755.6,,,,,
586,05/11/22 02:30:00 PM,24.255,4133.4,,,,,
587,05/11/22 02:40:00 PM,24.255,2066.7,,,,,
588,05/11/22 02:50:00 PM,24.255,3100.0,,,,,
589,05/11/22 03:00:00 PM,24.351,1808.3,,,,,
590,05/11/22 03:10:00 PM,24.351,2583.4,,,,,
591,05/11/22 03:20:00 PM,24.351,2325.0,,,,,
592,05/11/22 03:30:00 PM,24.351,1808.3,,,,,
593,05/11/22 03:40:00 PM,24.351,2927.8,,,,,
594,05/11/22 03:50:00 PM,24.351,5511.1,,,,,
595,05/11/22 04:00:00 PM,24.351,2066.7,,,,,
596,05/11/22 04:10:00 PM,24.255,6200.0,,,,,
597,05/11/22 04:20:00 PM,24.255,3444.5,,,,,
598,05/11/22 04:30:00 PM,24.255,1722.2,,,,,
599,05/11/22 04:40:00 PM,24.158,1054.9,,,,,
600,05/11/22 04:50:00 PM,24.158,1377.8,,,,,
601,05/11/22 05:00:00 PM,24.158,979.5,,,,,
602,05/11/22 05:10:00 PM,24.158,1044.1,,,,,
603,05/11/22 05:20:00 PM,24.062,505.9,,,,,
604,05/11/22 05:30:00 PM,24.062,624.3,,,,,
605,05/11/22 05:40:00 PM,24.062,161.5,,,,,
606,05/11/22 05:50:00 PM,23.966,53.8,,,,,
607,05/11/22 06:00:00 PM,23.966,64.6,,,,,
608,05/11/22 06:10:00 PM,23.966,0.0,,,,,
609,05/11/22 06:20:00 PM,23.869,0.0,,,,,
610,05/11/22 06:30:00 PM,23.869,0.0,,,,,
611,05/11/22 06:40:00 PM,23.966,0.0,,,,,
612,05/11/22 06:50:00 PM,23.869,0.0,,,,,
613,05/11/22 07:00:00 PM,23.869,0.0,,,,,
614,05/11/22 07:10:00 PM,23.869,0.0,,,,,
615,05/11/22 07:20:00 PM,23.773,0.0,,,,,
616,05/11/22 07:30:00 PM,23.773,0.0,,,,,
617,05/11/22 07:40:00 PM,23.869,0.0,,,,,
618,05/11/22 07:50:00 PM,23.773,0.0,,,,,
619,05/11/22 08:00:00 PM,23.869,0.0,,,,,
620,05/11/22 08:10:00 PM,23.869,0.0,,,,,
621,05/11/22 08:20:00 PM,23.869,0.0,,,,,
622,05/11/22 08:30:00 PM,23.869,0.0,,,,,
623,05/11/22 08:40:00 PM,23.869,0.0,,,,,
624,05/11/22 08:50:00 PM,23.869,0.0,,,,,
625,05/11/22 09:00:00 PM,23.773,0.0,,,,,
626,05/11/22 09:10:00 PM,23.773,0.0,,,,,
627,05/11/22 09:20:00 PM,23.773,0.0,,,,,
628,05/11/22 09:30:00 PM,23.773,0.0,,,,,
629,05/11/22 09:40:00 PM,23.773,0.0,,,,,
630,05/11/22 09:50:00 PM,23.773,0.0,,,,,
631,05/11/22 10:00:00 PM,23.773,0.0,,,,,
632,05/11/22 10:10:00 PM,23.773,0.0,,,,,
633,05/11/22 10:20:00 PM,23.773,0.0,,,,,
634,05/11/22 10:30:00 PM,23.773,0.0,,,,,
635,05/11/22 10:40:00 PM,23.773,0.0,,,,,
636,05/11/22 10:50:00 PM,23.773,0.0,,,,,
637,05/11/22 11:00:00 PM,23.773,0.0,,,,,
638,05/11/22 11:10:00 PM,23.773,0.0,,,,,
639,05/11/22 11:20:00 PM,23.773,0.0,,,,,
640,05/11/22 11:30:00 PM,23.773,0.0,,,,,
641,05/11/22 11:40:00 PM,23.773,0.0,,,,,
642,05/11/22 11:50:00 PM,23.773,0.0,,,,,
643,05/12/22 12:00:00 AM,23.773,0.0,,,,,
644,05/12/22 12:10:00 AM,23.677,0.0,,,,,
645,05/12/22 12:20:00 AM,23.677,0.0,,,,,
646,05/12/22 12:30:00 AM,23.677,0.0,,,,,
647,05/12/22 12:40:00 AM,23.677,0.0,,,,,
648,05/12/22 12:50:00 AM,23.581,0.0,,,,,
649,05/12/22 01:00:00 AM,23.581,0.0,,,,,
650,05/12/22 01:10:00 AM,23.581,0.0,,,,,
651,05/12/22 01:20:00 AM,23.581,0.0,,,,,
652,05/12/22 01:30:00 AM,23.581,0.0,,,,,
653,05/12/22 01:40:00 AM,23.484,0.0,,,,,
654,05/12/22 01:50:00 AM,23.484,0.0,,,,,
655,05/12/22 02:00:00 AM,23.484,0.0,,,,,
656,05/12/22 02:10:00 AM,23.484,0.0,,,,,
657,05/12/22 02:20:00 AM,23.388,0.0,,,,,
658,05/12/22 02:30:00 AM,23.388,0.0,,,,,
659,05/12/22 02:40:00 AM,23.388,0.0,,,,,
660,05/12/22 02:50:00 AM,23.388,0.0,,,,,
661,05/12/22 03:00:00 AM,23.388,0.0,,,,,
662,05/12/22 03:10:00 AM,23.388,0.0,,,,,
663,05/12/22 03:20:00 AM,23.388,0.0,,,,,
664,05/12/22 03:30:00 AM,23.292,0.0,,,,,
665,05/12/22 03:40:00 AM,23.292,0.0,,,,,
666,05/12/22 03:50:00 AM,23.292,0.0,,,,,
667,05/12/22 04:00:00 AM,23.292,0.0,,,,,
668,05/12/22 04:10:00 AM,23.292,0.0,,,,,
669,05/12/22 04:20:00 AM,23.292,0.0,,,,,
670,05/12/22 04:30:00 AM,23.292,0.0,,,,,
671,05/12/22 04:40:00 AM,23.292,0.0,,,,,
672,05/12/22 04:50:00 AM,23.292,0.0,,,,,
673,05/12/22 05:00:00 AM,23.292,0.0,,,,,
674,05/12/22 05:10:00 AM,23.292,0.0,,,,,
675,05/12/22 05:20:00 AM,23.292,0.0,,,,,
676,05/12/22 05:30:00 AM,23.292,0.0,,,,,
677,05/12/22 05:40:00 AM,23.292,0.0,,,,,
678,05/12/22 05:50:00 AM,23.292,0.0,,,,,
679,05/12/22 06:00:00 AM,23.292,21.5,,,,,
680,05/12/22 06:10:00 AM,23.292,312.2,,,,,
681,05/12/22 06:20:00 AM,23.292,32.3,,,,,
682,05/12/22 06:30:00 AM,23.292,398.3,,,,,
683,05/12/22 06:40:00 AM,23.292,570.5,,,,,
684,05/12/22 06:50:00 AM,23.292,193.8,,,,,
685,05/12/22 07:00:00 AM,23.388,2066.7,,,,,
686,05/12/22 07:10:00 AM,23.292,333.7,,,,,
687,05/12/22 07:20:00 AM,23.388,344.4,,,,,
688,05/12/22 07:30:00 AM,23.388,269.1,,,,,
689,05/12/22 07:40:00 AM,23.292,2583.4,,,,,
690,05/12/22 07:50:00 AM,23.292,1894.5,,,,,
691,05/12/22 08:00:00 AM,23.292,882.6,,,,,
692,05/12/22 08:10:00 AM,23.292,1356.3,,,,,
693,05/12/22 08:20:00 AM,23.292,4477.8,,,,,
694,05/12/22 08:30:00 AM,23.292,6200.0,,,,,
695,05/12/22 08:40:00 AM,23.292,2583.4,,,,,
696,05/12/22 08:50:00 AM,23.388,1636.1,,,,,
697,05/12/22 09:00:00 AM,23.581,2669.5,,,,,
698,05/12/22 09:10:00 AM,23.388,1377.8,,,,,
699,05/12/22 09:20:00 AM,23.292,7233.4,,,,,
700,05/12/22 09:30:00 AM,23.388,3272.2,,,,,
701,05/12/22 09:40:00 AM,23.292,1184.0,,,,,
702,05/12/22 09:50:00 AM,23.388,1636.1,,,,,
703,05/12/22 10:00:00 AM,23.292,1636.1,,,,,
704,05/12/22 10:10:00 AM,23.292,4822.3,,,,,
705,05/12/22 10:20:00 AM,23.484,2066.7,,,,,
706,05/12/22 10:30:00 AM,23.581,2152.8,,,,,
707,05/12/22 10:40:00 AM,23.581,1722.2,,,,,
708,05/12/22 10:50:00 AM,23.484,1463.9,,,,,
709,05/12/22 11:00:00 AM,23.677,7577.8,,,,,
710,05/12/22 11:10:00 AM,23.677,12400.1,,,,,
711,05/12/22 11:20:00 AM,23.677,5338.9,,,,,
712,05/12/22 11:30:00 AM,23.677,2755.6,,,,,
713,05/12/22 11:40:00 AM,23.677,2411.1,,,,,
714,05/12/22 11:50:00 AM,23.581,2066.7,,,,,
715,05/12/22 12:00:00 PM,23.677,2669.5,,,,,
716,05/12/22 12:10:00 PM,23.677,1550.0,,,,,
717,05/12/22 12:20:00 PM,23.677,1367.0,,,,,
718,05/12/22 12:30:00 PM,23.484,9644.5,,,,,
719,05/12/22 12:40:00 PM,23.581,678.1,,,,,
720,05/12/22 12:50:00 PM,23.484,1367.0,,,,,
721,05/12/22 01:00:00 PM,23.484,656.6,,,,,
722,05/12/22 01:10:00 PM,23.484,602.8,,,,,
723,05/12/22 01:20:00 PM,23.484,1162.5,,,,,
724,05/12/22 01:30:00 PM,23.484,1722.2,,,,,
725,05/12/22 01:40:00 PM,23.581,2411.1,,,,,
726,05/12/22 01:50:00 PM,23.484,3444.5,,,,,
727,05/12/22 02:00:00 PM,23.484,2152.8,,,,,
728,05/12/22 02:10:00 PM,23.581,5166.7,,,,,
729,05/12/22 02:20:00 PM,23.484,1463.9,,,,,
730,05/12/22 02:30:00 PM,23.484,1377.8,,,,,
731,05/12/22 02:40:00 PM,23.484,1550.0,,,,,
732,05/12/22 02:50:00 PM,23.484,5166.7,,,,,
733,05/12/22 03:00:00 PM,23.484,871.9,,,,,
734,05/12/22 03:10:00 PM,23.484,1636.1,,,,,
735,05/12/22 03:20:00 PM,23.484,850.4,,,,,
736,05/12/22 03:30:00 PM,23.484,2066.7,,,,,
737,05/12/22 03:40:00 PM,23.484,613.5,,,,,
738,05/12/22 03:50:00 PM,23.484,947.2,,,,,
739,05/12/22 04:00:00 PM,23.388,441.3,,,,,
740,05/12/22 04:10:00 PM,23.388,1097.9,,,,,
741,05/12/22 04:20:00 PM,23.292,366.0,,,,,
742,05/12/22 04:30:00 PM,23.292,839.6,,,,,
743,05/12/22 04:40:00 PM,23.292,1377.8,,,,,
744,05/12/22 04:50:00 PM,23.292,710.4,,,,,
745,05/12/22 05:00:00 PM,23.292,279.9,,,,,
746,05/12/22 05:10:00 PM,23.292,344.4,,,,,
747,05/12/22 05:20:00 PM,23.292,53.8,,,,,
748,05/12/22 05:30:00 PM,23.292,86.1,,,,,
749,05/12/22 05:40:00 PM,23.292,75.3,,,,,
750,05/12/22 05:50:00 PM,23.292,96.9,,,,,
751,05/12/22 06:00:00 PM,23.292,0.0,,,,,
752,05/12/22 06:10:00 PM,23.292,0.0,,,,,
753,05/12/22 06:20:00 PM,23.292,0.0,,,,,
754,05/12/22 06:30:00 PM,23.196,0.0,,,,,
755,05/12/22 06:40:00 PM,23.292,0.0,,,,,
756,05/12/22 06:50:00 PM,23.292,0.0,,,,,
757,05/12/22 07:00:00 PM,23.292,0.0,,,,,
758,05/12/22 07:10:00 PM,23.292,0.0,,,,,
759,05/12/22 07:20:00 PM,23.292,0.0,,,,,
760,05/12/22 07:30:00 PM,23.292,0.0,,,,,
761,05/12/22 07:40:00 PM,23.292,0.0,,,,,
762,05/12/22 07:50:00 PM,23.292,0.0,,,,,
763,05/12/22 08:00:00 PM,23.292,0.0,,,,,
764,05/12/22 08:10:00 PM,23.292,0.0,,,,,
765,05/12/22 08:20:00 PM,23.196,0.0,,,,,
766,05/12/22 08:30:00 PM,23.196,0.0,,,,,
767,05/12/22 08:40:00 PM,23.196,0.0,,,,,
768,05/12/22 08:50:00 PM,23.196,0.0,,,,,
769,05/12/22 09:00:00 PM,23.196,0.0,,,,,
770,05/12/22 09:10:00 PM,23.100,0.0,,,,,
771,05/12/22 09:20:00 PM,23.100,0.0,,,,,
772,05/12/22 09:30:00 PM,23.100,0.0,,,,,
773,05/12/22 09:40:00 PM,23.196,0.0,,,,,
774,05/12/22 09:50:00 PM,23.100,0.0,,,,,
775,05/12/22 10:00:00 PM,23.196,0.0,,,,,
776,05/12/22 10:10:00 PM,23.196,0.0,,,,,
777,05/12/22 10:20:00 PM,23.196,0.0,,,,,
778,05/12/22 10:30:00 PM,23.100,0.0,,,,,
779,05/12/22 10:40:00 PM,23.100,0.0,,,,,
780,05/12/22 10:50:00 PM,23.100,0.0,,,,,
781,05/12/22 11:00:00 PM,23.100,0.0,,,,,
782,05/12/22 11:10:00 PM,23.100,0.0,,,,,
783,05/12/22 11:20:00 PM,23.100,0.0,,,,,
784,05/12/22 11:30:00 PM,23.100,0.0,,,,,
785,05/12/22 11:40:00 PM,23.196,0.0,,,,,
786,05/12/22 11:50:00 PM,23.196,0.0,,,,,
787,05/13/22 12:00:00 AM,23.196,0.0,,,,,
788,05/13/22 12:10:00 AM,23.196,0.0,,,,,
789,05/13/22 12:20:00 AM,23.196,0.0,,,,,
790,05/13/22 12:30:00 AM,23.196,0.0,,,,,
791,05/13/22 12:40:00 AM,23.196,0.0,,,,,
792,05/13/22 12:50:00 AM,23.196,0.0,,,,,
793,05/13/22 01:00:00 AM,23.196,0.0,,,,,
794,05/13/22 01:10:00 AM,23.196,0.0,,,,,
795,05/13/22 01:20:00 AM,23.196,0.0,,,,,
796,05/13/22 01:30:00 AM,23.196,0.0,,,,,
797,05/13/22 01:40:00 AM,23.196,0.0,,,,,
798,05/13/22 01:50:00 AM,23.196,0.0,,,,,
799,05/13/22 02:00:00 AM,23.196,0.0,,,,,
800,05/13/22 02:10:00 AM,23.196,0.0,,,,,
801,05/13/22 02:20:00 AM,23.196,0.0,,,,,
802,05/13/22 02:30:00 AM,23.196,0.0,,,,,
803,05/13/22 02:40:00 AM,23.196,0.0,,,,,
804,05/13/22 02:50:00 AM,23.196,0.0,,,,,
805,05/13/22 03:00:00 AM,23.196,0.0,,,,,
806,05/13/22 03:10:00 AM,23.196,0.0,,,,,
807,05/13/22 03:20:00 AM,23.100,0.0,,,,,
808,05/13/22 03:30:00 AM,23.100,0.0,,,,,
809,05/13/22 03:40:00 AM,23.196,0.0,,,,,
810,05/13/22 03:50:00 AM,23.196,0.0,,,,,
811,05/13/22 04:00:00 AM,23.100,0.0,,,,,
812,05/13/22 04:10:00 AM,23.100,0.0,,,,,
813,05/13/22 04:20:00 AM,23.100,0.0,,,,,
814,05/13/22 04:30:00 AM,23.100,0.0,,,,,
815,05/13/22 04:40:00 AM,23.100,0.0,,,,,
816,05/13/22 04:50:00 AM,23.100,0.0,,,,,
817,05/13/22 05:00:00 AM,23.100,0.0,,,,,
818,05/13/22 05:10:00 AM,23.100,0.0,,,,,
819,05/13/22 05:20:00 AM,23.100,0.0,,,,,
820,05/13/22 05:30:00 AM,23.100,0.0,,,,,
821,05/13/22 05:40:00 AM,23.100,0.0,,,,,
822,05/13/22 05:50:00 AM,23.100,53.8,,,,,
823,05/13/22 06:00:00 AM,23.100,96.9,,,,,
824,05/13/22 06:10:00 AM,23.100,32.3,,,,,
825,05/13/22 06:20:00 AM,23.100,527.4,,,,,
826,05/13/22 06:30:00 AM,23.100,1980.6,,,,,
827,05/13/22 06:40:00 AM,23.100,279.9,,,,,
828,05/13/22 06:50:00 AM,23.196,538.2,,,,,
829,05/13/22 07:00:00 AM,23.196,419.8,,,,,
830,05/13/22 07:10:00 AM,23.196,1463.9,,,,,
831,05/13/22 07:20:00 AM,23.196,4477.8,,,,,
832,05/13/22 07:30:00 AM,23.388,1334.7,,,,,
833,05/13/22 07:40:00 AM,23.292,527.4,,,,,
834,05/13/22 07:50:00 AM,23.484,925.7,,,,,
835,05/13/22 08:00:00 AM,23.388,6200.0,,,,,
836,05/13/22 08:10:00 AM,23.484,4305.6,,,,,
837,05/13/22 08:20:00 AM,23.677,828.8,,,,,
838,05/13/22 08:30:00 AM,23.484,3616.7,,,,,
839,05/13/22 08:40:00 AM,23.677,12400.1,,,,,
840,05/13/22 08:50:00 AM,23.677,8611.2,,,,,
841,05/13/22 09:00:00 AM,23.677,1216.3,,,,,
842,05/13/22 09:10:00 AM,23.773,1377.8,,,,,
843,05/13/22 09:20:00 AM,23.581,1184.0,,,,,
844,05/13/22 09:30:00 AM,23.773,1377.8,,,,,
845,05/13/22 09:40:00 AM,23.677,1463.9,,,,,
846,05/13/22 09:50:00 AM,23.677,2927.8,,,,,
847,05/13/22 10:00:00 AM,23.677,3100.0,,,,,
848,05/13/22 10:10:00 AM,23.869,5338.9,,,,,
849,05/13/22 10:20:00 AM,23.773,19289.0,,,,,
850,05/13/22 10:30:00 AM,23.484,5511.1,,,,,
851,05/13/22 10:40:00 AM,23.677,15155.7,,,,,
852,05/13/22 10:50:00 AM,23.581,1722.2,,,,,
853,05/13/22 11:00:00 AM,23.484,26178.0,,,,,
854,05/13/22 11:10:00 AM,23.869,22044.6,,,,,
855,05/13/22 11:20:00 AM,23.773,7577.8,,,,,
856,05/13/22 11:30:00 AM,23.869,3444.5,,,,,
857,05/13/22 11:40:00 AM,23.773,8266.7,,,,,
858,05/13/22 11:50:00 AM,23.869,1980.6,,,,,
859,05/13/22 12:00:00 PM,23.966,5166.7,,,,,
860,05/13/22 12:10:00 PM,23.966,3100.0,,,,,
861,05/13/22 12:20:00 PM,23.966,4994.5,,,,,
862,05/13/22 12:30:00 PM,23.966,3100.0,,,,,
863,05/13/22 12:40:00 PM,23.773,1119.5,,,,,
864,05/13/22 12:50:00 PM,23.966,5166.7,,,,,
865,05/13/22 01:00:00 PM,23.966,2669.5,,,,,
866,05/13/22 01:10:00 PM,23.966,5511.1,,,,,
867,05/13/22 01:20:00 PM,23.869,1184.0,,,,,
868,05/13/22 01:30:00 PM,23.966,6200.0,,,,,
869,05/13/22 01:40:00 PM,23.966,3100.0,,,,,
870,05/13/22 01:50:00 PM,23.869,1550.0,,,,,
871,05/13/22 02:00:00 PM,23.966,1550.0,,,,,
872,05/13/22 02:10:00 PM,23.966,1291.7,,,,,
873,05/13/22 02:20:00 PM,23.966,2755.6,,,,,
874,05/13/22 02:30:00 PM,23.869,16533.4,,,,,
875,05/13/22 02:40:00 PM,23.966,3100.0,,,,,
876,05/13/22 02:50:00 PM,23.869,4305.6,,,,,
877,05/13/22 03:00:00 PM,23.869,1205.6,,,,,
878,05/13/22 03:10:00 PM,23.773,2325.0,,,,,
879,05/13/22 03:20:00 PM,23.869,4822.3,,,,,
880,05/13/22 03:30:00 PM,23.677,2066.7,,,,,
881,05/13/22 03:40:00 PM,23.773,645.8,,,,,
882,05/13/22 03:50:00 PM,23.773,2066.7,,,,,
883,05/13/22 04:00:00 PM,23.773,1377.8,,,,,
884,05/13/22 04:10:00 PM,23.677,1377.8,,,,,
885,05/13/22 04:20:00 PM,23.677,1151.7,,,,,
886,05/13/22 04:30:00 PM,23.677,947.2,,,,,
887,05/13/22 04:40:00 PM,23.677,581.3,,,,,
888,05/13/22 04:50:00 PM,23.677,645.8,,,,,
889,05/13/22 05:00:00 PM,23.581,462.9,,,,,
890,05/13/22 05:10:00 PM,23.581,279.9,,,,,
891,05/13/22 05:20:00 PM,23.581,290.6,,,,,
892,05/13/22 05:30:00 PM,23.581,290.6,,,,,
893,05/13/22 05:40:00 PM,23.581,86.1,,,,,
894,05/13/22 05:50:00 PM,23.581,10.8,,,,,
895,05/13/22 06:00:00 PM,23.581,0.0,,,,,
896,05/13/22 06:10:00 PM,23.581,0.0,,,,,
897,05/13/22 06:20:00 PM,23.484,0.0,,,,,
898,05/13/22 06:30:00 PM,23.581,0.0,,,,,
